indice_tiempo,tipo_cambio_real_estados_unidos
2007-12-24,130.7360297941998
2007-12-25,130.7071512392745
2007-12-26,130.80309117329185
2007-12-27,130.98217203818885
2007-12-28,130.95323911238876
2007-12-29,130.92431257764318
2007-12-30,130.8953924325403
2007-12-31,130.8664786756687
2008-01-01,130.79647789446244
2008-01-02,130.56045991783031
2008-01-03,130.32465701076737
2008-01-04,130.21347679109456
2008-01-05,130.14382530210207
2008-01-06,130.07421106985169
2008-01-07,129.83902307559373
2008-01-08,129.5212882630835
2008-01-09,129.410648558632
2008-01-10,129.3414265043123
2008-01-11,129.2309272419773
2008-01-12,129.1618013210043
2008-01-13,129.09271237564587
2008-01-14,129.39489214554658
2008-01-15,129.49058215790146
2008-01-16,129.62733663591058
2008-01-17,129.72272594568085
2008-01-18,129.7356565394697
2008-01-19,129.66626063763164
2008-01-20,129.5969018558215
2008-01-21,129.7741428267995
2008-01-22,129.66365454427685
2008-01-23,129.63534698135535
2008-01-24,129.36086539914484
2008-01-25,129.1686522099425
2008-01-26,129.0995596000277
2008-01-27,129.03050394790932
2008-01-28,129.00242538786094
2008-01-29,128.97433994811635
2008-01-30,129.06893674744134
2008-01-31,129.08164646001586
2008-02-01,128.83059520676858
2008-02-02,128.7431013832489
2008-02-03,128.65566698015758
2008-02-04,128.73134622721875
2008-02-05,128.88833510796456
2008-02-06,129.0043431615563
2008-02-07,128.91673133910277
2008-02-08,128.82917901721513
2008-02-09,128.7416861554843
2008-02-10,128.65425271352876
2008-02-11,128.52630847786344
2008-02-12,128.19576558501865
2008-02-13,127.86561238093277
2008-02-14,127.7787739144494
2008-02-15,127.57061420048029
2008-02-16,127.48397607863329
2008-02-17,127.39739679607456
2008-02-18,127.3108763128442
2008-02-19,127.2647648632208
2008-02-20,127.05736584309437
2008-02-21,126.97107628799206
2008-02-22,127.12645405395916
2008-02-23,127.04011757838964
2008-02-24,126.95383973724877
2008-02-25,126.90780662327545
2008-02-26,126.8617774802126
2008-02-27,126.73548918951627
2008-02-28,126.60931392096072
2008-02-29,126.6836369588401
2008-03-01,126.53549031485754
2008-03-02,126.38751691683355
2008-03-03,126.15984328373816
2008-03-04,125.77296955708465
2008-03-05,125.58604457942688
2008-03-06,125.51877487348942
2008-03-07,125.45149075596441
2008-03-08,125.30478501097427
2008-03-09,125.15825082692358
2008-03-10,125.09110973195787
2008-03-11,124.70743816910131
2008-03-12,124.56160253564519
2008-03-13,124.2580492001116
2008-03-14,124.03388728830113
2008-03-15,123.88883932012637
2008-03-16,123.7439609742502
2008-03-17,123.67782754630649
2008-03-18,123.49395415922312
2008-03-19,123.74149672883955
2008-03-20,123.596790688645
2008-03-21,123.45225387089096
2008-03-22,123.30788607768496
2008-03-23,123.16368711136595
2008-03-24,123.01965677450409
2008-03-25,123.07040335084729
2008-03-26,123.1986153641615
2008-03-27,122.89922131089395
2008-03-28,122.63914432177828
2008-03-29,122.49572739684372
2008-03-30,122.35247818682971
2008-03-31,122.44129288364412
2008-04-01,122.40779566744268
2008-04-02,122.29709985027806
2008-04-03,121.95523630637906
2008-04-04,121.80643996585172
2008-04-05,121.69628796667216
2008-04-06,121.58623558014791
2008-04-07,121.32266111301531
2008-04-08,121.21294660472554
2008-04-09,121.10333131345936
2008-04-10,120.87891124146856
2008-04-11,120.65479802693771
2008-04-12,120.54568748059056
2008-04-13,120.4366756050922
2008-04-14,120.36592525517412
2008-04-15,120.52397496938936
2008-04-16,120.60545248967169
2008-04-17,120.72474358561227
2008-04-18,120.53951961599316
2008-04-19,120.43051331821802
2008-04-20,120.32160559701758
2008-04-21,120.592016541049
2008-04-22,120.55873821753742
2008-04-23,120.4118610784819
2008-04-24,120.41642791449271
2008-04-25,119.9296826391357
2008-04-26,119.82122782913244
2008-04-27,119.7128710969824
2008-04-28,119.52924712881605
2008-04-29,119.23291176341208
2008-04-30,119.01224358987024
2008-05-01,119.02536258486636
2008-05-02,119.33946528396679
2008-05-03,119.35262034936741
2008-05-04,119.36577686488137
2008-05-05,119.45420528138132
2008-05-06,119.5802911167607
2008-05-07,119.8569773902982
2008-05-08,119.6066557941792
2008-05-09,119.61984031260802
2008-05-10,119.63302628439683
2008-05-11,119.64621370970586
2008-05-12,119.65940258869526
2008-05-13,119.2205717962315
2008-05-14,119.1583685969565
2008-05-15,119.09615023540772
2008-05-16,118.54406519990768
2008-05-17,118.55713258651657
2008-05-18,118.57020141357373
2008-05-19,118.69635172416342
2008-05-20,118.3701583736673
2008-05-21,118.11929498307629
2008-05-22,118.170021360372
2008-05-23,118.18304751526293
2008-05-24,118.19607510605705
2008-05-25,118.2091041329127
2008-05-26,118.52391413548008
2008-05-27,118.0088068914299
2008-05-28,117.56904616296764
2008-05-29,117.39333147843193
2008-05-30,116.95340307961521
2008-05-31,116.96629512385788
2008-06-01,116.91363155796009
2008-06-02,116.408480603106
2008-06-03,115.63991487181278
2008-06-04,115.81390035781736
2008-06-05,115.27219715444751
2008-06-06,115.4837860823605
2008-06-07,115.43179000971384
2008-06-08,115.37981734807288
2008-06-09,115.17750580777441
2008-06-10,115.16322128127987
2008-06-11,114.96114263186227
2008-06-12,114.60906333582516
2008-06-13,114.0696632014442
2008-06-14,114.01830383147707
2008-06-15,113.96696758584308
2008-06-16,113.91565445413046
2008-06-17,113.67708751075816
2008-06-18,113.62590489628916
2008-06-19,113.61216698895096
2008-06-20,113.48620397778416
2008-06-21,113.43510730779602
2008-06-22,113.38403364386153
2008-06-23,112.77266829380467
2008-06-24,112.6098804096428
2008-06-25,112.63381966545244
2008-06-26,112.91884168866369
2008-06-27,112.83071338800377
2008-06-28,112.7799118498042
2008-06-29,112.7291331847763
2008-06-30,112.64114064191358
2008-07-01,112.50472163900152
2008-07-02,112.40557750386914
2008-07-03,112.67859365576136
2008-07-04,112.5794440297311
2008-07-05,112.55472426714658
2008-07-06,112.53000993243276
2008-07-07,112.17068512577929
2008-07-08,112.03454097525974
2008-07-09,112.00994086039827
2008-07-10,112.13396638090755
2008-07-11,112.25793203490774
2008-07-12,112.23328286869406
2008-07-13,112.2086391148498
2008-07-14,112.25824564364395
2008-07-15,112.23359640856928
2008-07-16,112.35737712633663
2008-07-17,112.14721618689352
2008-07-18,112.12259133124121
2008-07-19,112.0979718826202
2008-07-20,112.07335783984331
2008-07-21,112.08581461661001
2008-07-22,112.02414596707425
2008-07-23,111.81430243815778
2008-07-24,111.75270967822745
2008-07-25,111.76520431768196
2008-07-26,111.74066334273084
2008-07-27,111.71612775639294
2008-07-28,111.76561452074374
2008-07-29,111.92607523296637
2008-07-30,111.93849116564941
2008-07-31,112.5796260929663
2008-08-01,112.4707521118976
2008-08-02,112.43585717749752
2008-08-03,112.40097306952495
2008-08-04,112.21834685919741
2008-08-05,112.33123731942754
2008-08-06,112.37021629890516
2008-08-07,112.44606413920809
2008-08-08,112.59563892034386
2008-08-09,112.56070523883038
2008-08-10,112.52578239576596
2008-08-11,111.7905668041157
2008-08-12,111.8664228460746
2008-08-13,111.61070411430096
2008-08-14,111.53925222908441
2008-08-15,111.54145866243557
2008-08-16,111.50685204862862
2008-08-17,111.47225617179545
2008-08-18,111.43767102860487
2008-08-19,111.32956321862059
2008-08-20,111.29502234703972
2008-08-21,111.15026052870137
2008-08-22,111.11577528718858
2008-08-23,111.08130074499294
2008-08-24,111.04683689879481
2008-08-25,111.04908205395184
2008-08-26,111.01462820385571
2008-08-27,111.01686058366884
2008-08-28,110.982416730537
2008-08-29,111.05794192222
2008-08-30,111.02348532328018
2008-08-31,110.98903941477086
2008-09-01,110.87924473746423
2008-09-02,111.2087813745176
2008-09-03,111.13555641600705
2008-09-04,111.13553124579386
2008-09-05,111.17206379200417
2008-09-06,111.1354447890943
2008-09-07,111.09883784812996
2008-09-08,111.42757929068122
2008-09-09,111.64652731453964
2008-09-10,112.23041469868036
2008-09-11,112.41243234302596
2008-09-12,112.44837581676985
2008-09-13,112.41133640901951
2008-09-14,112.37430920169193
2008-09-15,112.51954158562694
2008-09-16,112.77397851948638
2008-09-17,113.10108656849886
2008-09-18,113.57362077937066
2008-09-19,113.39060481372593
2008-09-20,113.35325504485424
2008-09-21,113.3159175786353
2008-09-22,112.7331096225206
2008-09-23,112.65962288542505
2008-09-24,112.87690485887741
2008-09-25,113.09403146782476
2008-09-26,113.16573227464478
2008-09-27,113.1284565766132
2008-09-28,113.09119315683613
2008-09-29,113.12650551705309
2008-09-30,113.7058293745028
2008-10-01,113.6165893328565
2008-10-02,113.92600384058615
2008-10-03,114.52485826211692
2008-10-04,114.4714894516227
2008-10-05,114.41814551109972
2008-10-06,115.630724254706
2008-10-07,116.22756989325504
2008-10-08,116.46248607951313
2008-10-09,116.6971580832278
2008-10-10,116.390069010506
2008-10-11,116.33583100811336
2008-10-12,116.28161828073715
2008-10-13,116.22743081659915
2008-10-14,115.0201840520266
2008-10-15,115.1826870210253
2008-10-16,115.38101387542059
2008-10-17,115.57913087557915
2008-10-18,115.52527077196152
2008-10-19,115.47143576725875
2008-10-20,115.7769584333667
2008-10-21,115.32792449442884
2008-10-22,115.70497876816307
2008-10-23,116.79931751859331
2008-10-24,117.56981428716198
2008-10-25,117.51502652113676
2008-10-26,117.46026428631892
2008-10-27,118.19348413168863
2008-10-28,120.57277288274621
2008-10-29,120.58815140056221
2008-10-30,121.06844947405077
2008-10-31,121.11927981392056
2008-11-01,121.02146852403808
2008-11-02,120.9237362228058
2008-11-03,120.79041989400152
2008-11-04,117.05819063399096
2008-11-05,117.85379331473051
2008-11-06,117.7586191066328
2008-11-07,117.55687808227009
2008-11-08,117.46194365153826
2008-11-09,117.3670858862154
2008-11-10,117.02407184471888
2008-11-11,116.92956768789084
2008-11-12,117.01216278816423
2008-11-13,117.09454823085585
2008-11-14,117.14137687257865
2008-11-15,117.04677798470448
2008-11-16,116.95225549126772
2008-11-17,116.92833305376806
2008-11-18,117.01007313925959
2008-11-19,117.12680988126469
2008-11-20,117.10257576149715
2008-11-21,117.14860058785713
2008-11-22,117.05399586638727
2008-11-23,116.95946754406582
2008-11-24,116.97020459210236
2008-11-25,117.01588271810202
2008-11-26,117.2014363964738
2008-11-27,117.52652660183571
2008-11-28,117.88596519872027
2008-11-29,117.79076500984164
2008-11-30,117.69564170098808
2008-12-01,117.9961278710927
2008-12-02,118.40094203328086
2008-12-03,118.80540402756412
2008-12-04,119.9410745060306
2008-12-05,120.7623955367612
2008-12-06,120.71283164286045
2008-12-07,120.6632880912158
2008-12-08,120.61376487347836
2008-12-09,119.41702419428314
2008-12-10,118.67300221241976
2008-12-11,118.45061460447585
2008-12-12,118.85338544496432
2008-12-13,118.80460505633623
2008-12-14,118.7558446883942
2008-12-15,118.6030665552412
2008-12-16,117.93041843580367
2008-12-17,117.88201685581645
2008-12-18,117.9375448722077
2008-12-19,118.26998634210851
2008-12-20,118.22144539499791
2008-12-21,118.17292437030059
2008-12-22,118.43564100262049
2008-12-23,118.69812207798286
2008-12-24,118.68395678354902
2008-12-25,118.63524593266213
2008-12-26,118.75917014680901
2008-12-27,118.71042842648508
2008-12-28,118.66170671097673
2008-12-29,118.78540761560863
2008-12-30,118.97791973806237
2008-12-31,118.96354046464323
2009-01-01,118.92907628086373
2009-01-02,119.06678342246856
2009-01-03,119.03228932881704
2009-01-04,118.99780522823376
2009-01-05,118.72251465807109
2009-01-06,118.7569050701777
2009-01-07,118.79126559204713
2009-01-08,118.5849890140254
2009-01-09,118.51627199526766
2009-01-10,118.481937386841
2009-01-11,118.44761272527911
2009-01-12,118.41329800770045
2009-01-13,118.44763863176412
2009-01-14,118.41332390668026
2009-01-15,118.44762475534228
2009-01-16,118.51618867027688
2009-01-17,118.4818540859898
2009-01-18,118.44752944856053
2009-01-19,118.4132147551074
2009-01-20,118.51592263006765
2009-01-21,118.82402045846857
2009-01-22,118.96076325999981
2009-01-23,119.06319346338348
2009-01-24,119.02870040975661
2009-01-25,118.99421734889664
2009-01-26,119.02813159856292
2009-01-27,119.09619996537607
2009-01-28,119.19839275417641
2009-01-29,119.0613686802855
2009-01-30,119.12933831555355
2009-01-31,119.09482609951492
2009-02-01,119.1107433704364
2009-02-02,119.229122627767
2009-02-03,119.5524785067157
2009-02-04,119.1243455323265
2009-02-05,119.10609976643393
2009-02-06,119.12201854410446
2009-02-07,119.13793944935269
2009-02-08,119.15386248246293
2009-02-09,119.20397289548201
2009-02-10,119.11733529202259
2009-02-11,119.3384219127417
2009-02-12,119.38857070113389
2009-02-13,119.57554488736294
2009-02-14,119.59152640734914
2009-02-15,119.60751006329859
2009-02-16,119.6577131025952
2009-02-17,119.9132583466649
2009-02-18,120.13464336748724
2009-02-19,120.972242857358
2009-02-20,121.12535322329151
2009-02-21,121.14154187838145
2009-02-22,121.15773269711872
2009-02-23,121.51641840359078
2009-02-24,121.73818242455177
2009-02-25,121.78871141350194
2009-02-26,121.90777774781547
2009-02-27,122.23247924953709
2009-02-28,122.24881587432041
2009-03-01,122.1538707064559
2009-03-02,123.22244362235693
2009-03-03,123.46866603126442
2009-03-04,123.61193419557723
2009-03-05,123.65248749183121
2009-03-06,123.86346708327837
2009-03-07,123.76726788829727
2009-03-08,123.67114340691273
2009-03-09,123.77929368065374
2009-03-10,123.68315985937609
2009-03-11,123.75700323144319
2009-03-12,123.7967031820384
2009-03-13,123.83626681691614
2009-03-14,123.74008874716093
2009-03-15,123.64398537459532
2009-03-16,123.31101535449612
2009-03-17,123.38435755615143
2009-03-18,123.55890004838496
2009-03-19,123.22654774657154
2009-03-20,123.40079299784566
2009-03-21,123.30495314105845
2009-03-22,123.209187718786
2009-03-23,124.19078185056124
2009-03-24,124.09432844489264
2009-03-25,123.96433706059622
2009-03-26,124.06958022864691
2009-03-27,124.71155632598177
2009-03-28,124.6146984581543
2009-03-29,124.51791581548504
2009-03-30,124.4546909036888
2009-03-31,124.45840221090715
2009-04-01,124.1201695948003
2009-04-02,124.04962956869969
2009-04-03,123.377937731781
2009-04-04,123.30781953119958
2009-04-05,123.23774118022301
2009-04-06,122.50084990765913
2009-04-07,122.4312301739926
2009-04-08,122.46156425542252
2009-04-09,122.3919668485941
2009-04-10,122.32240899539276
2009-04-11,122.2528906733392
2009-04-12,122.1834118599673
2009-04-13,122.21360318759577
2009-04-14,122.07776401367887
2009-04-15,121.97521224746849
2009-04-16,121.97219850100632
2009-04-17,122.06855314278714
2009-04-18,121.99917909219677
2009-04-19,121.92984446829549
2009-04-20,122.02594087360669
2009-04-21,122.05576961813496
2009-04-22,122.11856578266381
2009-04-23,122.08218526863894
2009-04-24,122.01280347063316
2009-04-25,121.94346110371951
2009-04-26,121.87415814548855
2009-04-27,122.03552326221389
2009-04-28,122.3613067563425
2009-04-29,122.45631391445276
2009-04-30,122.15648379237629
2009-05-01,122.1283642426958
2009-05-02,122.10025116593474
2009-05-03,122.07214456060305
2009-05-04,121.41969417101643
2009-05-05,121.5231561267741
2009-05-06,121.88932731955073
2009-05-07,122.18964778871627
2009-05-08,122.16152060492078
2009-05-09,122.13339989580204
2009-05-10,122.10528565986964
2009-05-11,122.04437026921697
2009-05-12,122.04907660160372
2009-05-13,122.15215187226126
2009-05-14,122.18960327053357
2009-05-15,122.19425352550668
2009-05-16,122.16612528150354
2009-05-17,122.13800351242115
2009-05-18,122.07713341842769
2009-05-19,122.08177939305719
2009-05-20,122.18463592073964
2009-05-21,122.28743862578577
2009-05-22,122.29201358030993
2009-05-23,122.26386283264068
2009-05-24,122.2357185650724
2009-05-25,122.20758077611349
2009-05-26,122.24483851937778
2009-05-27,122.15132462805845
2009-05-28,122.3519626063238
2009-05-29,122.4871578318658
2009-05-30,122.45896216338434
2009-05-31,122.43077298534428
2009-06-01,122.31231852619123
2009-06-02,122.25916610525385
2009-06-03,122.304001892948
2009-06-04,122.28350555755648
2009-06-05,122.7531014874145
2009-06-06,122.76531977201451
2009-06-07,122.77753927276692
2009-06-08,122.85512584552336
2009-06-09,122.90004046613831
2009-06-10,122.91227337637504
2009-06-11,122.92450750421992
2009-06-12,123.06752661878328
2009-06-13,123.07977619982874
2009-06-14,123.09202700014171
2009-06-15,123.10427901984356
2009-06-16,123.18195018267895
2009-06-17,123.2269233704375
2009-06-18,123.27190429064743
2009-06-19,123.51320532372502
2009-06-20,123.52549926559874
2009-06-21,123.53779443115549
2009-06-22,123.74646182579464
2009-06-23,124.15156008726431
2009-06-24,124.13118255156796
2009-06-25,124.2417528284505
2009-06-26,124.35234388685105
2009-06-27,124.36472135275524
2009-06-28,124.37710005065595
2009-06-29,124.12746949098518
2009-06-30,124.36910657181005
2009-07-01,124.39336792252972
2009-07-02,124.41759952317663
2009-07-03,124.44180139080795
2009-07-04,124.40055121735226
2009-07-05,124.35931471757208
2009-07-06,124.31809188693487
2009-07-07,124.3422400086933
2009-07-08,124.39902627257221
2009-07-09,124.35779027828319
2009-07-10,124.31656795296965
2009-07-11,124.2753592921004
2009-07-12,124.23416429114599
2009-07-13,124.19298294557838
2009-07-14,124.0866094655503
2009-07-15,124.07806911709936
2009-07-16,124.03693951421732
2009-07-17,124.02839402666855
2009-07-18,123.98728089016741
2009-07-19,123.9461813819165
